Siedlungs-Code,Flächen-Code,Typ,Bauart,Energiebedarf,Versorgungsart,Dichte,Erschließung (Segm.),Erschließung (Sied.),GWP,GWP ohne Strom,GWP für Bauwerk (KG 300),310 Erdaushub Keller,322 Bodenplatte,325 Bodenbelag,331 Außenwand,334 Außentüren,339 Kellerwände,334 Fenster,341 Innenwände tragend (inkl. Aufzugschacht),342 Innenwände,344 Innentüren,351 Decken,351 Treppe,361 Dach,GWP für Haustechnik (KG 400),"410 Abwasser, Trinkwasser",420 Wärmeversorgung,430 Lüftung,440 Strom,460 Aufzug,GWP für gesamte Geb.- Erschliessung (KG 500),500 Quartiersstrom,500 Quartierswasserleitung,510 Erdaushub Leitungen,510 Erdaushub Garagen,521 Gehweg Radweg,522 Straße,524 Stellplätze,524 Hochgaragen,524 Tiefgaragen,Summe Betrieb & Nutzstrom,GWP für Wärmeversorgung (B6),GWP für Nutzstrom,Nr.,Gebäudetyp,Straßenform/ Erschließungstyp,Gesamtfläche,Straßenflächen (öffentlich),Rad- und Gehwegflächen (öffentlich),Oberirdische Stellplatzflächen (öffentlich),Grundflächen Wohngebäude (brutto),Flächen Tiefgaragen (brutto) (2),Flächen Tiefgaragen (netto) (3),Quartiers-GRZ,Quartiers-GFZ,Obergeschosse,BGF (m²) inkl. oberirdische Garagen,BGF (m²) Wohnen (inkl. Keller),Nettowohnfläche NUF (m2),Nettoraumfläche NRF (m2),A/V-Verhältnis Wohngebäude,Anzahl Gebäude/ Kachel,Nettowohnfläche pro Person (8) (statistisch),Bewohner Kachel insg. (rechnerisch),WE Kachel insg. (rechnerisch),GWP / m² NRF,Tiefgarage,Verkehrsfläche gesamt m²,Person_GWP,Person_GWP (GWP ohne Strom),Person_GWP (KG 300),Person_GWP (310 Erdaushub Keller),Person_GWP (322 Bodenplatte),Person_GWP (325 Bodenbelag),Person_GWP (331 Außenwand),Person_GWP (334 Außentüren),Person_GWP (339 Kellerwände),Person_GWP (334 Fenster),Person_GWP (341 Innenwände tragend (inkl. Aufzugschacht)),Person_GWP (342 Innenwände),Person_GWP (344 Innentüren),Person_GWP (351 Decken),Person_GWP (351 Treppe),Person_GWP (361 Dach),Person_GWP (KG 400),"Person_GWP (410 Abwasser, Trinkwasser)",Person_GWP (420 Wärmeversorgung),Person_GWP (430 Lüftung),Person_GWP (440 Strom),Person_GWP (460 Aufzug),Person_GWP (KG 500),Person_GWP (500 Quartiersstrom),Person_GWP (500 Quartierswasserleitung),Person_GWP (510 Erdaushub Leitungen),Person_GWP (510 Erdaushub Garagen),Person_GWP (521 Gehweg Radweg),Person_GWP (522 Straße),Person_GWP (524 Stellplätze),Person_GWP (524 Hochgaragen),Person_GWP (524 Tiefgaragen),Person_GWP (Summe Betrieb & Nutzstrom),Person_GWP (B6),Person_GWP (GWP für Nutzstrom)
RM15NHSC,RM15NHSC,RH,Massiv,15 kWh,Nahwärme kalt,hoch,Kurve,Schlaufe,367457,367457.4052510855,154141.18615238095,2275.896,26033.8,18523.920000000002,24945.096999999998,1537.2,4954.4352,14949.380952380954,5329.7300000000005,8238.653,227.85,23527.72,33.04,23564.464000000004,126648.1,1484.28,114138.0363243456,6135.023999999999,4890.7398,0.0,23411,603.2740000000001,912.0,58.856,89.83800000000001,4881.38,5626.32,3427.2000000000007,7812.0,0.0,63257,63257.27097435898,0.0,321.0,RH,Schlaufe,60000.0,4728.0,4102.0,2720.0,11780.0,,,0.23508333333333334,0.5295833333333333,2.5,31775.0,35340.0,23560.0,28272.0,0.43871844829017104,28.0,47.0,501.2765957446809,155.0,12.99722004991106,False,11550.0,733.04,733.04,307.5,4.54,51.93,36.95,49.76,3.07,9.88,29.82,10.63,16.44,0.45,46.94,0.07,47.01,252.65,2.96,227.69,12.24,9.76,0.0,46.7,1.2,1.82,0.12,0.18,9.74,11.22,6.84,15.58,0.0,126.19,126.19,0.0
RM15LHSC,RM15LHSC,RH,Massiv,15 kWh,LW Wärmepumpe,hoch,Kurve,Schlaufe,281693,281693.12803780986,154141.18615238095,2275.896,26033.8,18523.920000000002,24945.096999999998,1537.2,4954.4352,14949.380952380954,5329.7300000000005,8238.653,227.85,23527.72,33.04,23564.464000000004,23254.7,1484.28,10744.6835936256,6135.023999999999,4890.7398,0.0,23411,603.2740000000001,912.0,58.856,89.83800000000001,4881.38,5626.32,3427.2000000000007,7812.0,0.0,80886,80886.34649180328,0.0,321.0,RH,Schlaufe,60000.0,4728.0,4102.0,2720.0,11780.0,,,0.23508333333333334,0.5295833333333333,2.5,31775.0,35340.0,23560.0,28272.0,0.43871844829017104,28.0,47.0,501.2765957446809,155.0,9.963678835519591,False,11550.0,561.95,561.95,307.5,4.54,51.93,36.95,49.76,3.07,9.88,29.82,10.63,16.44,0.45,46.94,0.07,47.01,46.39,2.96,21.43,12.24,9.76,0.0,46.7,1.2,1.82,0.12,0.18,9.74,11.22,6.84,15.58,0.0,161.36,161.36,0.0
RM15EHSC,RM15EHSC,RH,Massiv,15 kWh,Erdgas,hoch,Kurve,Schlaufe,347052,347052.0049609159,154141.18615238095,2275.896,26033.8,18523.920000000002,24945.096999999998,1537.2,4954.4352,14949.380952380954,5329.7300000000005,8238.653,227.85,23527.72,33.04,23564.464000000004,24507.6,1484.28,11997.5832752016,6135.023999999999,4890.7398,0.0,23411,603.2740000000001,912.0,58.856,89.83800000000001,4881.38,5626.32,3427.2000000000007,7812.0,0.0,144992,144992.32373333332,0.0,321.0,RH,Schlaufe,60000.0,4728.0,4102.0,2720.0,11780.0,,,0.23508333333333334,0.5295833333333333,2.5,31775.0,35340.0,23560.0,28272.0,0.43871844829017104,28.0,47.0,501.2765957446809,155.0,12.27546706851004,False,11550.0,692.34,692.34,307.5,4.54,51.93,36.95,49.76,3.07,9.88,29.82,10.63,16.44,0.45,46.94,0.07,47.01,48.89,2.96,23.93,12.24,9.76,0.0,46.7,1.2,1.82,0.12,0.18,9.74,11.22,6.84,15.58,0.0,289.25,289.25,0.0
RM30NHSC,RM30NHSC,RH,Massiv,30 kWh,Nahwärme kalt,hoch,Kurve,Schlaufe,399636,399636.2755339733,150341.02075238095,2275.896,24031.2,18523.920000000002,23606.5796,1537.2,4954.4352,14949.380952380954,5329.7300000000005,8238.653,227.85,23527.72,33.04,23105.416000000005,128193.3,1484.28,115683.22585338721,6135.023999999999,4890.7398,0.0,23411,603.2740000000001,912.0,58.856,89.83800000000001,4881.38,5626.32,3427.2000000000007,7812.0,0.0,97691,97691.11712820515,0.0,321.0,RH,Schlaufe,60000.0,4728.0,4102.0,2720.0,11780.0,,,0.23508333333333334,0.5295833333333333,2.5,31775.0,35340.0,23560.0,28272.0,0.43871844829017104,28.0,47.0,501.2765957446809,155.0,14.135408727149592,False,11550.0,797.24,797.24,299.92,4.54,47.94,36.95,47.09,3.07,9.88,29.82,10.63,16.44,0.45,46.94,0.07,46.09,255.73,2.96,230.78,12.24,9.76,0.0,46.7,1.2,1.82,0.12,0.18,9.74,11.22,6.84,15.58,0.0,194.88,194.88,0.0
RM30LHSC,RM30LHSC,RH,Massiv,30 kWh,LW Wärmepumpe,hoch,Kurve,Schlaufe,322732,322732.18020220567,150341.02075238095,2275.896,24031.2,18523.920000000002,23606.5796,1537.2,4954.4352,14949.380952380954,5329.7300000000005,8238.653,227.85,23527.72,33.04,23105.416000000005,24063.8,1484.28,11553.737223595199,6135.023999999999,4890.7398,0.0,23411,603.2740000000001,912.0,58.856,89.83800000000001,4881.38,5626.32,3427.2000000000007,7812.0,0.0,124917,124916.51042622954,0.0,321.0,RH,Schlaufe,60000.0,4728.0,4102.0,2720.0,11780.0,,,0.23508333333333334,0.5295833333333333,2.5,31775.0,35340.0,23560.0,28272.0,0.43871844829017104,28.0,47.0,501.2765957446809,155.0,11.41525821315102,False,11550.0,643.82,643.82,299.92,4.54,47.94,36.95,47.09,3.07,9.88,29.82,10.63,16.44,0.45,46.94,0.07,46.09,48.01,2.96,23.05,12.24,9.76,0.0,46.7,1.2,1.82,0.12,0.18,9.74,11.22,6.84,15.58,0.0,249.2,249.2,0.0
RM30EHSC,RM30EHSC,RH,Massiv,30 kWh,Erdgas,hoch,Kurve,Schlaufe,422458,422457.5731982199,150341.02075238095,2275.896,24031.2,18523.920000000002,23606.5796,1537.2,4954.4352,14949.380952380954,5329.7300000000005,8238.653,227.85,23527.72,33.04,23105.416000000005,24787.4,1484.28,12277.316912505601,6135.023999999999,4890.7398,0.0,23411,603.2740000000001,912.0,58.856,89.83800000000001,4881.38,5626.32,3427.2000000000007,7812.0,0.0,223918,223918.32373333335,0.0,321.0,RH,Schlaufe,60000.0,4728.0,4102.0,2720.0,11780.0,,,0.23508333333333334,0.5295833333333333,2.5,31775.0,35340.0,23560.0,28272.0,0.43871844829017104,28.0,47.0,501.2765957446809,155.0,14.942613653021361,False,11550.0,842.76,842.76,299.92,4.54,47.94,36.95,47.09,3.07,9.88,29.82,10.63,16.44,0.45,46.94,0.07,46.09,49.45,2.96,24.49,12.24,9.76,0.0,46.7,1.2,1.82,0.12,0.18,9.74,11.22,6.84,15.58,0.0,446.7,446.7,0.0
RM70NHSC,RM70NHSC,RH,Massiv,70 kWh,Nahwärme kalt,hoch,Kurve,Schlaufe,491079,491078.8400124223,144621.60655238095,2275.896,22028.600000000002,18523.920000000002,20807.8614,1537.2,4954.4352,14949.380952380954,5329.7300000000005,8238.653,227.85,23527.72,33.04,22187.320000000003,133531.7,1484.28,121021.6147882464,6135.023999999999,4890.7398,0.0,23411,603.2740000000001,912.0,58.856,89.83800000000001,4881.38,5626.32,3427.2000000000007,7812.0,0.0,189515,189514.7068717949,0.0,321.0,RH,Schlaufe,60000.0,4728.0,4102.0,2720.0,11780.0,,,0.23508333333333334,0.5295833333333333,2.5,31775.0,35340.0,23560.0,28272.0,0.43871844829017104,28.0,47.0,501.2765957446809,155.0,17.369794850467677,False,11550.0,979.66,979.66,288.51,4.54,43.94,36.95,41.51,3.07,9.88,29.82,10.63,16.44,0.45,46.94,0.07,44.26,266.38,2.96,241.43,12.24,9.76,0.0,46.7,1.2,1.82,0.12,0.18,9.74,11.22,6.84,15.58,0.0,378.06,378.06,0.0
RM70LHSC,RM70LHSC,RH,Massiv,70 kWh,LW Wärmepumpe,hoch,Kurve,Schlaufe,437958,437957.5682767385,144621.60655238095,2275.896,22028.600000000002,18523.920000000002,20807.8614,1537.2,4954.4352,14949.380952380954,5329.7300000000005,8238.653,227.85,23527.72,33.04,22187.320000000003,27594.8,1484.28,15084.769006324801,6135.023999999999,4890.7398,0.0,23411,603.2740000000001,912.0,58.856,89.83800000000001,4881.38,5626.32,3427.2000000000007,7812.0,0.0,242330,242330.28091803275,0.0,321.0,RH,Schlaufe,60000.0,4728.0,4102.0,2720.0,11780.0,,,0.23508333333333334,0.5295833333333333,2.5,31775.0,35340.0,23560.0,28272.0,0.43871844829017104,28.0,47.0,501.2765957446809,155.0,15.49085909298028,False,11550.0,873.69,873.68,288.51,4.54,43.94,36.95,41.51,3.07,9.88,29.82,10.63,16.44,0.45,46.94,0.07,44.26,55.05,2.96,30.09,12.24,9.76,0.0,46.7,1.2,1.82,0.12,0.18,9.74,11.22,6.84,15.58,0.0,483.43,483.43,0.0
RM70EHSC,RM70EHSC,RH,Massiv,70 kWh,Erdgas,hoch,Kurve,Schlaufe,631623,631623.2100306556,144621.60655238095,2275.896,22028.600000000002,18523.920000000002,20807.8614,1537.2,4954.4352,14949.380952380954,5329.7300000000005,8238.653,227.85,23527.72,33.04,22187.320000000003,29203.1,1484.28,16693.034611608,6135.023999999999,4890.7398,0.0,23411,603.2740000000001,912.0,58.856,89.83800000000001,4881.38,5626.32,3427.2000000000007,7812.0,0.0,434388,434387.6570666666,0.0,321.0,RH,Schlaufe,60000.0,4728.0,4102.0,2720.0,11780.0,,,0.23508333333333334,0.5295833333333333,2.5,31775.0,35340.0,23560.0,28272.0,0.43871844829017104,28.0,47.0,501.2765957446809,155.0,22.34094545948838,False,11550.0,1260.03,1260.03,288.51,4.54,43.94,36.95,41.51,3.07,9.88,29.82,10.63,16.44,0.45,46.94,0.07,44.26,58.26,2.96,33.3,12.24,9.76,0.0,46.7,1.2,1.82,0.12,0.18,9.74,11.22,6.84,15.58,0.0,866.56,866.56,0.0
ZH15NHSC,ZH15NHSC,ZH,Holz,15 kWh,Nahwärme kalt,hoch,Kurve,Schlaufe,809094,809094.1307164284,285541.83925934066,3068.848246153847,28522.26,43234.81007692308,26365.54381538462,5828.307692307692,13009.2,29480.99142857143,27813.127384615385,16486.587692307694,1111.9015384615384,66767.68138461538,2815.8,21036.78,246896.0,246.23999999999998,200914.50532785698,24283.9296,10827.75012923077,10623.6,138049,291.59200000000004,912.0,28.448,7522.013907692308,4881.38,5626.32,3427.2000000000007,0.0,115359.78461538462,138608,138607.52787692306,0.0,521.0,Zeile,Schlaufe,60000.0,4728.0,4102.0,2720.0,12906.0,19855.384615384613,15884.307692307691,0.2151,1.0755,5.0,64530.0,72472.15384615384,51624.0,61601.330769230764,0.3149542848287618,16.0,41.0,1259.121951219512,661.8461538461538,13.134361232347963,True,11550.0,642.59,642.59,226.78,2.44,22.65,34.34,20.94,4.63,10.33,23.41,22.09,13.09,0.88,53.03,2.24,16.71,196.09,0.2,159.57,19.29,8.6,8.44,109.64,0.23,0.72,0.02,5.97,3.88,4.47,2.72,0.0,91.62,110.08,110.08,0.0
ZH15LHSC,ZH15LHSC,ZH,Holz,15 kWh,LW Wärmepumpe,hoch,Kurve,Schlaufe,673280,673280.2931160302,285541.83925934066,3068.848246153847,28522.26,43234.81007692308,26365.54381538462,5828.307692307692,13009.2,29480.99142857143,27813.127384615385,16486.587692307694,1111.9015384615384,66767.68138461538,2815.8,21036.78,72453.9,246.23999999999998,26472.340286348994,24283.9296,10827.75012923077,10623.6,138049,291.59200000000004,912.0,28.448,7522.013907692308,4881.38,5626.32,3427.2000000000007,0.0,115359.78461538462,177236,177235.8553180328,0.0,521.0,Zeile,Schlaufe,60000.0,4728.0,4102.0,2720.0,12906.0,19855.384615384613,15884.307692307691,0.2151,1.0755,5.0,64530.0,72472.15384615384,51624.0,61601.330769230764,0.3149542848287618,16.0,41.0,1259.121951219512,661.8461538461538,10.929638770926143,True,11550.0,534.72,534.72,226.78,2.44,22.65,34.34,20.94,4.63,10.33,23.41,22.09,13.09,0.88,53.03,2.24,16.71,57.54,0.2,21.02,19.29,8.6,8.44,109.64,0.23,0.72,0.02,5.97,3.88,4.47,2.72,0.0,91.62,140.76,140.76,0.0
ZH15EHSC,ZH15EHSC,ZH,Holz,15 kWh,Erdgas,hoch,Kurve,Schlaufe,818569,818569.2986907728,285541.83925934066,3068.848246153847,28522.26,43234.81007692308,26365.54381538462,5828.307692307692,13009.2,29480.99142857143,27813.127384615385,16486.587692307694,1111.9015384615384,66767.68138461538,2815.8,21036.78,77275.7,246.23999999999998,31294.157019124425,24283.9296,10827.75012923077,10623.6,138049,291.59200000000004,912.0,28.448,7522.013907692308,4881.38,5626.32,3427.2000000000007,0.0,115359.78461538462,317703,317703.04416,0.0,521.0,Zeile,Schlaufe,60000.0,4728.0,4102.0,2720.0,12906.0,19855.384615384613,15884.307692307691,0.2151,1.0755,5.0,64530.0,72472.15384615384,51624.0,61601.330769230764,0.3149542848287618,16.0,41.0,1259.121951219512,661.8461538461538,13.288175571356973,True,11550.0,650.11,650.11,226.78,2.44,22.65,34.34,20.94,4.63,10.33,23.41,22.09,13.09,0.88,53.03,2.24,16.71,61.37,0.2,24.85,19.29,8.6,8.44,109.64,0.23,0.72,0.02,5.97,3.88,4.47,2.72,0.0,91.62,252.32,252.32,0.0
ZH30NHSC,ZH30NHSC,ZH,Holz,30 kWh,Nahwärme kalt,hoch,Kurve,Schlaufe,878371,878371.2123578021,275428.8990747253,3068.848246153847,26328.24,43234.81007692308,21285.943630769234,5828.307692307692,13009.2,29480.99142857143,27813.127384615385,16486.587692307694,1111.9015384615384,66767.68138461538,2815.8,18197.46,250835.6,246.23999999999998,204854.0656153846,24283.9296,10827.75012923077,10623.6,138049,291.59200000000004,912.0,28.448,7522.013907692308,4881.38,5626.32,3427.2000000000007,0.0,115359.78461538462,214058,214057.98941538465,0.0,521.0,Zeile,Schlaufe,60000.0,4728.0,4102.0,2720.0,12906.0,19855.384615384613,15884.307692307691,0.2151,1.0755,5.0,64530.0,72472.15384615384,51624.0,61601.330769230764,0.3149542848287618,16.0,41.0,1259.121951219512,661.8461538461538,14.25896488581282,True,11550.0,697.61,697.61,218.75,2.44,20.91,34.34,16.91,4.63,10.33,23.41,22.09,13.09,0.88,53.03,2.24,14.45,199.21,0.2,162.7,19.29,8.6,8.44,109.64,0.23,0.72,0.02,5.97,3.88,4.47,2.72,0.0,91.62,170.01,170.01,0.0
ZH30LHSC,ZH30LHSC,ZH,Holz,30 kWh,LW Wärmepumpe,hoch,Kurve,Schlaufe,762055,762054.5440623141,275428.8990747253,3068.848246153847,26328.24,43234.81007692308,21285.943630769234,5828.307692307692,13009.2,29480.99142857143,27813.127384615385,16486.587692307694,1111.9015384615384,66767.68138461538,2815.8,18197.46,74863.4,246.23999999999998,28881.892072985924,24283.9296,10827.75012923077,10623.6,138049,291.59200000000004,912.0,28.448,7522.013907692308,4881.38,5626.32,3427.2000000000007,0.0,115359.78461538462,273713,273713.4946622951,0.0,521.0,Zeile,Schlaufe,60000.0,4728.0,4102.0,2720.0,12906.0,19855.384615384613,15884.307692307691,0.2151,1.0755,5.0,64530.0,72472.15384615384,51624.0,61601.330769230764,0.3149542848287618,16.0,41.0,1259.121951219512,661.8461538461538,12.370748075509962,True,11550.0,605.23,605.23,218.75,2.44,20.91,34.34,16.91,4.63,10.33,23.41,22.09,13.09,0.88,53.03,2.24,14.45,59.46,0.2,22.94,19.29,8.6,8.44,109.64,0.23,0.72,0.02,5.97,3.88,4.47,2.72,0.0,91.62,217.38,217.38,0.0
ZH30EHSC,ZH30EHSC,ZH,Holz,30 kWh,Erdgas,hoch,Kurve,Schlaufe,985740,985739.9489720607,275428.8990747253,3068.848246153847,26328.24,43234.81007692308,21285.943630769234,5828.307692307692,13009.2,29480.99142857143,27813.127384615385,16486.587692307694,1111.9015384615384,66767.68138461538,2815.8,18197.46,81618.9,246.23999999999998,35637.34748502773,24283.9296,10827.75012923077,10623.6,138049,291.59200000000004,912.0,28.448,7522.013907692308,4881.38,5626.32,3427.2000000000007,0.0,115359.78461538462,490643,490643.44416,0.0,521.0,Zeile,Schlaufe,60000.0,4728.0,4102.0,2720.0,12906.0,19855.384615384613,15884.307692307691,0.2151,1.0755,5.0,64530.0,72472.15384615384,51624.0,61601.330769230764,0.3149542848287618,16.0,41.0,1259.121951219512,661.8461538461538,16.00192620293891,True,11550.0,782.88,782.88,218.75,2.44,20.91,34.34,16.91,4.63,10.33,23.41,22.09,13.09,0.88,53.03,2.24,14.45,64.82,0.2,28.3,19.29,8.6,8.44,109.64,0.23,0.72,0.02,5.97,3.88,4.47,2.72,0.0,91.62,389.67,389.67,0.0
ZH70NHSC,ZH70NHSC,ZH,Holz,70 kWh,Nahwärme kalt,hoch,Kurve,Schlaufe,1082964,1082964.19020683,267444.2275670329,3068.848246153847,24134.22,43234.81007692308,19108.972123076925,5828.307692307692,13009.2,29480.99142857143,27813.127384615385,16486.587692307694,1111.9015384615384,66767.68138461538,2815.8,14583.779999999999,262212.0,246.23999999999998,216230.4842028739,24283.9296,10827.75012923077,10623.6,138049,291.59200000000004,912.0,28.448,7522.013907692308,4881.38,5626.32,3427.2000000000007,0.0,115359.78461538462,415259,415259.2201846153,0.0,521.0,Zeile,Schlaufe,60000.0,4728.0,4102.0,2720.0,12906.0,19855.384615384613,15884.307692307691,0.2151,1.0755,5.0,64530.0,72472.15384615384,51624.0,61601.330769230764,0.3149542848287618,16.0,41.0,1259.121951219512,661.8461538461538,17.580207711158074,True,11550.0,860.09,860.09,212.41,2.44,19.17,34.34,15.18,4.63,10.33,23.41,22.09,13.09,0.88,53.03,2.24,11.58,208.25,0.2,171.73,19.29,8.6,8.44,109.64,0.23,0.72,0.02,5.97,3.88,4.47,2.72,0.0,91.62,329.8,329.8,0.0
ZH70LHSC,ZH70LHSC,ZH,Holz,70 kWh,LW Wärmepumpe,hoch,Kurve,Schlaufe,1018434,1018434.4263532325,267444.2275670329,3068.848246153847,24134.22,43234.81007692308,19108.972123076925,5828.307692307692,13009.2,29480.99142857143,27813.127384615385,16486.587692307694,1111.9015384615384,66767.68138461538,2815.8,14583.779999999999,81954.3,246.23999999999998,35972.74095356405,24283.9296,10827.75012923077,10623.6,138049,291.59200000000004,912.0,28.448,7522.013907692308,4881.38,5626.32,3427.2000000000007,0.0,115359.78461538462,530987,530987.1995803278,0.0,521.0,Zeile,Schlaufe,60000.0,4728.0,4102.0,2720.0,12906.0,19855.384615384613,15884.307692307691,0.2151,1.0755,5.0,64530.0,72472.15384615384,51624.0,61601.330769230764,0.3149542848287618,16.0,41.0,1259.121951219512,661.8461538461538,16.532669240027687,True,11550.0,808.84,808.84,212.41,2.44,19.17,34.34,15.18,4.63,10.33,23.41,22.09,13.09,0.88,53.03,2.24,11.58,65.09,0.2,28.57,19.29,8.6,8.44,109.64,0.23,0.72,0.02,5.97,3.88,4.47,2.72,0.0,91.62,421.71,421.71,0.0
ZH70EHSC,ZH70EHSC,ZH,Holz,70 kWh,Erdgas,hoch,Kurve,Schlaufe,1443352,1443352.2497044797,267444.2275670329,3068.848246153847,24134.22,43234.81007692308,19108.972123076925,5828.307692307692,13009.2,29480.99142857143,27813.127384615385,16486.587692307694,1111.9015384615384,66767.68138461538,2815.8,14583.779999999999,86041.4,246.23999999999998,40059.91972513948,24283.9296,10827.75012923077,10623.6,138049,291.59200000000004,912.0,28.448,7522.013907692308,4881.38,5626.32,3427.2000000000007,0.0,115359.78461538462,951818,951817.8441599996,0.0,521.0,Zeile,Schlaufe,60000.0,4728.0,4102.0,2720.0,12906.0,19855.384615384613,15884.307692307691,0.2151,1.0755,5.0,64530.0,72472.15384615384,51624.0,61601.330769230764,0.3149542848287618,16.0,41.0,1259.121951219512,661.8461538461538,23.430536835503226,True,11550.0,1146.32,1146.32,212.41,2.44,19.17,34.34,15.18,4.63,10.33,23.41,22.09,13.09,0.88,53.03,2.24,11.58,68.33,0.2,31.82,19.29,8.6,8.44,109.64,0.23,0.72,0.02,5.97,3.88,4.47,2.72,0.0,91.62,755.94,755.94,0.0
ZM15NHSC,ZM15NHSC,ZH,Massiv,15 kWh,Nahwärme kalt,hoch,Kurve,Schlaufe,882573,882572.7922548901,359020.50079780223,3068.848246153847,28522.26,43234.81007692308,63857.8308923077,5828.307692307692,13009.2,29480.99142857143,45130.332,21748.264615384618,1111.9015384615384,73334.99430769231,2815.8,27876.960000000003,246896.0,246.23999999999998,200914.50532785698,24283.9296,10827.75012923077,10623.6,138049,291.59200000000004,912.0,28.448,7522.013907692308,4881.38,5626.32,3427.2000000000007,0.0,115359.78461538462,138608,138607.52787692306,0.0,521.0,Zeile,Schlaufe,60000.0,4728.0,4102.0,2720.0,12906.0,19855.384615384613,15884.307692307691,0.2151,1.0755,5.0,64530.0,72472.15384615384,51624.0,61601.330769230764,0.3149542848287618,16.0,41.0,1259.121951219512,661.8461538461538,14.327170878193527,True,11550.0,700.94,700.94,285.14,2.44,22.65,34.34,50.72,4.63,10.33,23.41,35.84,17.27,0.88,58.24,2.24,22.14,196.09,0.2,159.57,19.29,8.6,8.44,109.64,0.23,0.72,0.02,5.97,3.88,4.47,2.72,0.0,91.62,110.08,110.08,0.0
ZM15LHSC,ZM15LHSC,ZH,Massiv,15 kWh,LW Wärmepumpe,hoch,Kurve,Schlaufe,746759,746758.9546544917,359020.50079780223,3068.848246153847,28522.26,43234.81007692308,63857.8308923077,5828.307692307692,13009.2,29480.99142857143,45130.332,21748.264615384618,1111.9015384615384,73334.99430769231,2815.8,27876.960000000003,72453.9,246.23999999999998,26472.340286348994,24283.9296,10827.75012923077,10623.6,138049,291.59200000000004,912.0,28.448,7522.013907692308,4881.38,5626.32,3427.2000000000007,0.0,115359.78461538462,177236,177235.8553180328,0.0,521.0,Zeile,Schlaufe,60000.0,4728.0,4102.0,2720.0,12906.0,19855.384615384613,15884.307692307691,0.2151,1.0755,5.0,64530.0,72472.15384615384,51624.0,61601.330769230764,0.3149542848287618,16.0,41.0,1259.121951219512,661.8461538461538,12.122448416771705,True,11550.0,593.08,593.08,285.14,2.44,22.65,34.34,50.72,4.63,10.33,23.41,35.84,17.27,0.88,58.24,2.24,22.14,57.54,0.2,21.02,19.29,8.6,8.44,109.64,0.23,0.72,0.02,5.97,3.88,4.47,2.72,0.0,91.62,140.76,140.76,0.0
ZM15EHSC,ZM15EHSC,ZH,Massiv,15 kWh,Erdgas,hoch,Kurve,Schlaufe,892048,892047.9602292343,359020.50079780223,3068.848246153847,28522.26,43234.81007692308,63857.8308923077,5828.307692307692,13009.2,29480.99142857143,45130.332,21748.264615384618,1111.9015384615384,73334.99430769231,2815.8,27876.960000000003,77275.7,246.23999999999998,31294.157019124425,24283.9296,10827.75012923077,10623.6,138049,291.59200000000004,912.0,28.448,7522.013907692308,4881.38,5626.32,3427.2000000000007,0.0,115359.78461538462,317703,317703.04416,0.0,521.0,Zeile,Schlaufe,60000.0,4728.0,4102.0,2720.0,12906.0,19855.384615384613,15884.307692307691,0.2151,1.0755,5.0,64530.0,72472.15384615384,51624.0,61601.330769230764,0.3149542848287618,16.0,41.0,1259.121951219512,661.8461538461538,14.480985217202534,True,11550.0,708.47,708.47,285.14,2.44,22.65,34.34,50.72,4.63,10.33,23.41,35.84,17.27,0.88,58.24,2.24,22.14,61.37,0.2,24.85,19.29,8.6,8.44,109.64,0.23,0.72,0.02,5.97,3.88,4.47,2.72,0.0,91.62,252.32,252.32,0.0
ZM30NHSC,ZM30NHSC,ZH,Massiv,30 kWh,Nahwärme kalt,hoch,Kurve,Schlaufe,951705,951705.3938347253,348763.08055164834,3068.848246153847,26328.24,43234.81007692308,57085.03064615385,5828.307692307692,13009.2,29480.99142857143,45130.332,21748.264615384618,1111.9015384615384,73334.99430769231,2815.8,26586.36,250835.6,246.23999999999998,204854.0656153846,24283.9296,10827.75012923077,10623.6,138049,291.59200000000004,912.0,28.448,7522.013907692308,4881.38,5626.32,3427.2000000000007,0.0,115359.78461538462,214058,214057.98941538465,0.0,521.0,Zeile,Schlaufe,60000.0,4728.0,4102.0,2720.0,12906.0,19855.384615384613,15884.307692307691,0.2151,1.0755,5.0,64530.0,72472.15384615384,51624.0,61601.330769230764,0.3149542848287618,16.0,41.0,1259.121951219512,661.8461538461538,15.449429126782638,True,11550.0,755.85,755.85,276.99,2.44,20.91,34.34,45.34,4.63,10.33,23.41,35.84,17.27,0.88,58.24,2.24,21.12,199.21,0.2,162.7,19.29,8.6,8.44,109.64,0.23,0.72,0.02,5.97,3.88,4.47,2.72,0.0,91.62,170.01,170.01,0.0
